RAID|KUID|HUID|Tittel|Navn|HUIDFar|HUIDMor|IDNR|FargeBeskrivelse|FargeVariant|AD|HD|Haarlag|IDMerk|Kjoenn|PEID|EndretAv|EndretDato|RegDato|Stoerrelse
306||S31875/2004||SUHLEGAN SODA|AKCSN147003/05|S30671/98|2043692|||||||T|||15.11.2007||
306||S 17855/2000||Bailis|S 17855/2000|10979/99|1917199|||||||H||SA|13.05.2003|13.05.2003|
306||S 28942/2004||Suhlegan Pia|||1917210|||||||T||SA|19.05.2005|19.05.2005|
306||S 30671/98||Åforsens Tina|||1917216|||||||T||SA|13.05.2003|13.05.2003|
306||S 31874/2004|||||1917221|||||||H||SA|01.11.2005|01.11.2005|
306||S 60121/02||Tilleråsen's Zappo|20208/95|21809/98|1917267|||||||H||SA|15.05.2003|15.05.2003|
306||S 52948/98||Malte|AKC SBE 827073|S 34591/93|1917251|||||||H||SA|13.05.2003|13.05.2003|
306||S 56283/2001||Suhlegan Princess|||1917261|||||||T||SA|05.11.2004|05.11.2004|
306||S 58441/2005||Inka|||1917264|||||||T||SA|03.11.2006|03.11.2006|
306||S57253/96|SV-99 LPI NORDV-99 S DK UCH|EIRAMS YRSA-YRHÄTTA|DK11965/89|S39864/91|1996626||||A|||T||STR|02.02.2004|02.02.2004|
306||S54709/88||BEYAZ JUST LIKE EDDIE|S40107/85|S25292/87|1992437||||A||X|H|3239576|#XU|05.09.1999||
306||S54712/88||BEYAZ GIVE ME HOPE JOANNA|S40107/85|S25292/87|1992446||||A|||T|||||
306||S54707/88||BEYAZ MAXWELL SILVERHAMMER|S40107/85|S25292/87|1992431||||A|||H|||||
306||S54711/88||BEYAZ LADY IN RED|S40107/85|S25292/87|1992444||||A||X|T|8104960||||
306||LOF136385||BAMBA I I DE CORNOUAILLE|||2101142|||||||T|||||
306||LOF137797||CARENE DE SOUS LES VIVIERS|||1898200|||||||T||STR|15.01.2004|15.01.2004|
306||LOF140284/19046||COQUETTE DE KERANLOUAN|||1898221|||||||T|||20.11.2007|19.09.1996|
306||LOF143479/20304|FR CH|DIVA DE SAINT LUBIN|||1898240|||||||T|||13.12.2007|20.07.2004|
306||LOF146316/15012||DEMI DU LOULIT SAN DANIS|||1898257|||||||H||STR|20.07.2004|20.07.2004|
306||LOF148713/20661|FRJCH|DIANE DE JANVILLE DE LA QUENOUILLER|||1898270|||||||T||STR|25.04.2000|25.04.2000|
306||LOF151129/21799||ETOILE DU MOULIN DE FLEURIAUX|LOF136459/13517|LOF134216/17816|1898283|||||||T||STR|10.06.1999|10.06.1999|
306||LOF153864/16598|FRJCH|FENCH DE SOUS LES VIVIERS|LOF128106/12716|LOF136999/18605|1898297||||A|||H|||27.02.2007|25.04.2000|
306||LOF158260/17365||FILOU DU HAMEAU DE LA BARONNIERE|||1898317||||A|||H||STR|01.11.2004|01.11.2004|
306||LOF160127/17491||GRENN DE SOUS LES VIVIERS|LOF123457/11560|LOF127584/16458|2058359|||||||H|||07.03.2008||
306||LOF162809/23364|CH|CHATE DE BOIS DE VAUCHELLES|LOF091665/06977|LOF127037/16959|1898332|||||||T||STR|29.08.2003|29.08.2003|
306||LOF164594/24183||HAIRE|LOF145793/17178|LOF140284/19046|1898338|||||||T|||25.04.2008|19.06.2001|
306||LOF169295||HAVANE DE JANVILLE DE LA QUENOUILLE|||2101171||||B|||T|||||
306||LOF098070/07912||OBSCUR DE CREAC'H CALLAC|||1897872|||||||H||STR|19.09.1996|19.09.1996|
306||LOF103065/08131||PYRRHUS DE SKOL LOUARN|||1897902|||||||H||STR|02.09.1999|02.09.1999|
306||LOF107642/12443||RAFALE|||1897928|||||||T||STR|10.02.1998|10.02.1998|
306||LOF110473/9418||SCHERIF|||1897955|||||||H||STR|10.02.1998|10.02.1998|
306||LOF116606/10578||TWIST DES PIGENETTES|||1898003|||||||H|||||
306||LOF121894/15538|F CH|UNIQUE DE MENEZ SANT MIKAEL|||1898056|||||||T||BK|19.09.1996|19.09.1996|
306||LOF125907||VARN I I DE CORNOUAILLE|||2101140|||||||H|||||
306||LOF132208/17469|LUX CH|BELLE DE SAINT TUGEN|||1898144|||||||T||STR|20.07.2004|20.07.2004|
306||LOF135481/18436||BIBI FR CITY FERM|||1898174|||||||T||STR|05.03.1998|05.03.1998|
306||LOF136999/18605|FRCH|CILENE DE SOUS LES VIVIERS|||1898193|||||||T||STR|25.04.2000|25.04.2000|
306||LOF138793/14132||CURTIS DES BRESSANDES|||1898208|||||||H||STR|10.10.2003|10.10.2003|
306||LOF141086/19833||CAILLE DE KERVEILLANT|||1898227|||||||T||STR|19.06.2001|19.06.2001|
306||LOF145679/14965|PT UCH|DRAKAR DU MURAT|LOF128324/13450|LOF133961/17889|2058361|||||||H|||25.04.2008||
306||LOF147878/15486||ECHO DE SAINT LUBIN|LOF126086/11648|LOF117163/14463|1898265|||||||H||STR|10.06.1999|10.06.1999|
306||S21401/2001|S N UCH S JCH|Eirams Wakna Wimsa|||1940652|||||||T|1465749||31.03.2008|03.11.2006|
306||s26531/2005||Aki|||1948958|||||||H|2477570||||
306||S26837/93||BEYAZ RÖDPEPPAR|S16500/88|S17932/89|1949470||||A|||H|||22.08.2007|04.10.2004|
306||S33841/2003||Sun Flash Speed|AKCSBSN17272501|S53455/95|1960421|||||||H||SA|17.06.2005|17.06.2005|
306||S34591/93||HORRSTAÅS BOEL|02221/89|S44596/86|1961541||||A|||T|3473685||27.02.2007|11.03.1999|
306|000000|S34585/96||BEYAZ P DOMINGO|S43915/91||1961532|||||||H|1484252|#XU|21.03.1999|19.08.1997|
306|000000|S34592/93||HORSTAAF BONITA|||1961544|||||||T||||09.02.1995|
306||S34590/93||HORRSTAÅS BODIL|02221/89|S44596/86|1961538||||A||X|T|8409805||||
306|000000|S34588/96||BEYAZ M CALLAS|S43915/91||1961535||||||M|T|2379883|#XU|23.05.2004|19.08.1997|
306|034029|S35289/2003||DECORUM HUBBE|07029/00|S17826/98|1962627|HVIT/ORANGE|||A||+|H|2206127||02.08.2006|01.09.2003|
306||S34894/85||BEYAZ DIZZY MISS LIZZY|S13236/81|S59996/83|1962008||||A|||T|||||
306|034029|S35291/2003|NV-08|DECORUM HERA|07029/00|S17826/98|1962629|HVIT/ORANGE|||A||+|T|3263390||11.11.2007|01.09.2003|
306|000000|S56284/2001||SUHLEGAN GRACE|AKCSBSN17272501|S30671/98|1995106||||A|||T|3572329||06.03.2007|17.06.2003|
306|000000|S56285/01||GUINESS|||1995107||||||||3587221|jsu|19.01.2004|19.01.2004|
306|000000|s56284/01||GRACE|||1995104||||||||3587220|jsu|19.01.2004|19.01.2004|
306|000000|S56282/2001||SUHLEGAN SPEEDY IVAR|AKCSBN17272501V0|S30671/98|1995098||||A||X|H|3573326|bk|02.06.2004|03.07.2003|
306|000000|S56287/2001||SUHLEGAN LARA|||1995111|||||||T|3588748|lol|09.02.2004|09.02.2004|
306||S56281/2001||SUHLEGAN NO RISK|AKCSBSN17272501|S30671/98|1995097||||B||X|H||STR|15.09.2004|15.09.2004|
306|015715|S56286/2001||SUHLEGAN DIXIE|AKCSBSN17272501|S30671/98|1995110|HVIT/ORANGE|||A||M|T|3537410|ton|11.02.2003|07.12.2001|
306|015715|S56283/2001|N UCH N JCH|SUHLEGAN PRINCESS|AKCSBSN17272501|S30671/98|1995100|HVIT/SORT|||A||+|T|2216530||13.03.2006|07.12.2001|
306||S58381/86||BEYAZ DUBONNET|S13236/81|S19505/80|1998268||||A|||T|1998202|#XU|21.03.1999||
306|000000|S58963/93||RUSTICOLUS KETTY|||1999052|||||||T|3033036|#XP|17.10.1995|08.08.1995|
306|000000|S58964/93||RUSTICOLUS YOYO|||1999054|||||||T|3033099|||08.08.1995|
306||S65107/76||GYPSUM DE BRITT|AKCSBSA438497|AKCSBSA735280|2005262||||A|||H|||||
306||S66535/80||BEYAZ DE BRITT|||2006115|||||||H|||||
306||S66536/80||BINGO GIRL OF BEYAZ|||2006118||||A|||T|||||
306||LOF150537/21028|CH|ETOILE DU BOIS DE VAUCHELLES|||1898281|||||||T||STR|10.10.2003|10.10.2003|
306||LOF156101/16965|CH FFTP 93 FR T 94|FANCH DE SAINT LUBIN|LOF126086/11648|LOF134099/17830|1898306||||B|||H|||25.04.2008|10.02.1998|
306||LOF159825/17716||GARRY DU BOIS DE VAUCHELLES|LOF127035/12813|LOF136146/18564|1898322|||||||H||STR|19.06.1996|28.02.1996|
306||LOF161433/18149||GAB|LOF150912/16215|LOF140284/19046|1898329|||||||H||STR|19.09.1996|19.09.1996|
306||LOF163905/19293||GLORO DE LA FONTAINE SAINTE MARIE|||2097248|||||||H|||||
306||LOF168311||HELENA DE L'ISLE DE CALLAC|LOF151148|LOF144710|2101170|||||||T|||||
306||LOF169797/25510||ILINE DU PONT DE CAUHET|||1898363||||B|||T||STR|01.11.2004|01.11.2004|
306||LOF171258/19401|FR INT UCH|ISKA DE SAINT LUBIN|LOF137581/13772|LOF143479/20304|1898373|||||||H|||13.12.2007|20.07.2004|
306||LOF172209/25540||IVETTE DE KERANLOUAN|LOF150311/17777|LOF164594/24183|1898380|||||||T|||25.04.2008|29.04.2005|
306||LOF174771/20333||JEKAEL DE KERANLOUAN|LOF140860/14373|LOF139496/21056|2084452||||A|||H|||17.04.2008||
306||LOF176835/26668||JOIE DE KERANLOUAN|LOF159400/18115|LOF163904/24705|1898400|||||||T|||19.09.2006|22.07.1999|
306||LOF178927/19995||J-R|||2093985|||||||H|||||
306||LOF181537||LEA DU TERTRE AUFFRAY|LOF156101|LOF164446|2101178|||||||T|||||
306||LOF127584/16458||ANNIK OF SOUS LES VIVIERS|||2058356|||||||T|||||
306||LOF131096||ALRIK DE CORNOUAILLE|||2101144|||||||T|||||
306||LOF134099/17830||BAIA DE SAINT LUBIN|LOF101795/07764|LOF093984/09994|1898156|||||||T|||08.02.2006|10.02.1998|
306||LOF136385/17965||VAMBA I I DU SULON|LOF103065/08131|LOF108046/13132|1898186|||||||T||bj|07.01.2000|02.09.1999|
306||LOF137972/19336||CADETTE DE KERVEILLANT|LOF125672/11583|LOF121894/15538|1898201|||||||T||STR|19.09.1996|19.09.1996|
306||LOF140472/14902||COB DE SOUS LES VIVIERS|LOF123457/11560|LOF120563/15570|1898224|||||||H||STR|10.02.1998|10.02.1998|
306||LOF144710||DIAZE DU MANOIR DU CAPRICE|||2101173|||||||T|||||
306||LOF149678/21708||ELFI DE SAINT LUBIN|||1898274|||||||T|||13.12.2007|05.09.2005|
306||LOF151148||EBEUL DE L'ISLE DE CALLAC|||2101175|||||||H|||||
306||LOF159271/23365|FR CH|GAMINE DU BOIS DE VAUCHELLES|||1898319|||||||T|||13.12.2007|29.08.2003|
306||LOF162812/17763|INT CH INT BCH|GO DU BOIS DE VAUCHELLES|||2068059|||||||H|||||
306||LOF166043/18862||HANDY|||1898343|||||||H||STR|05.09.2005|05.09.2005|
306||LOF169295/24862||HAVANE DE JANVILLE DE LA QUENOUILLE|LOF136882/13611|LOF148713/20661|1898359|||||||T|||27.02.2007|25.04.2000|
306|992208|S19031/99||SUHLEGAN FLICKA|S46280/95|S53455/95|1936395|HVIT/ORANGE|||A||+|T|3549185|bk|20.04.2004|21.05.1999|
306|992208|S19026/99|N JCH N UCH NMFLh08|SUHLEGAN DRILLO|S46280/95|S53455/95|1936374|HVIT/ORANGE|||A||+|H|3516253|EP|30.10.2008|21.05.1999|
306|992208|S19029/99||SUHLEGAN SUSSI|S46280/95|S53455/95|1936387|HVIT/ORANGE|||B||M|T|3495954|ton|30.03.2000|21.05.1999|
306|000000|S19027/99|S N UCH S JCH|SUHLEGAN TARZAN|S46280/95|S53455/95|1936379||||A|||H|3539571||03.12.2007|06.02.2002|
306|992208|S19030/99||SUHLEGAN CARMA|S46280/95|S53455/95|1936392|HVIT/ORANGE|||A||M|T|3496543|ton|30.03.2000|21.05.1999|
306|034303|S45157/2003||SUHLEGAN TRICK CHILL|20400/01|S19031/99|1977334|HVIT/ORANGE|||A||+|H|2405117|ton|20.04.2005|16.09.2003|
306||S45157/03||Suhlegan Trick Chill|||1977333|||||||H||SA|14.06.2005|14.06.2005|
306|034303|S45153/2003||SUHLEGAN TM DUNJA|20400/01|S19031/99|1977325|HVIT/ORANGE||||||T|3592723|bk|20.04.2004|16.09.2003|
306||S45384/95||MIETTE DE SOUS LES VIVIERS|LOF153864/16598|LOF169295/24862|1977665||||A|||T|||27.02.2007|12.08.2002|
306|034303|S45152/2003||SUHLEGAN TOFFIE|20400/01|S19031/99|1977322|HVIT/ORANGE|||A||+|T|3529843||11.11.2007|16.09.2003|
306||S45384/99||MIETTE DE SOUS LES VIVIERS|LOF153864/16598|LOF169295/24862|1977666||||A|||T|3498787|bk|24.04.2001|25.04.2000|
306||SF13197/94||MIDTVEJS ZICO|||2009852||||A|||H|||15.12.2006|07.09.2004|
306||SF21665/91||RUIJANPALON ADA|||2012289||||A|||T|||15.12.2006|07.09.2004|
306||SF23081F/83||BENETNASH|SF4823N/82|SF23537X/79|2012644||||A|||T|||||
306|067048|S62921/2006||DECORUM LILLE-MY|06775/98|S17826/98|2033294|HVIT/ORANGE|||A||V|T|3675027|GL|17.06.2008|03.01.2007|
306|066925|S62926/2006||DECORUM KLERA|06775/98|S29775/2001|2032830|SORT/HVIT|||||X|T|3458963||11.11.2007|21.12.2006|
306|000000|S60121/2002||TILLERÅSEN`S ZAPPO|||2000557|||||||H|3537423|mn|09.01.2004|09.01.2004|
306|067048|S62925/2006||DECORUM LION|06775/98|S17826/98|2130066|SORT/HVIT|||A||+|H|3699646|VKL|22.01.2009|05.12.2008|
306||S59996/83||BEYAZ EBBA GRØN|||2000415||||A|||T|||||
306||S63914/2003||RAPPI|07029/00|DK03870/2001|2136369|||||||T|||||
306||S60426/77||HARMONY LANE PATCH OF BLUE|AKCSBSA535199|AKCSBSA290718|2000924|||||||T|||||
306|043030|S28943/2004||SUHLEGAN PEAWY|09591/01|S56284/2001|1952806|HVIT/ORANGE|||B||I|T|3458718|GE|10.02.2006|21.06.2004|
306|000000|S28967/96||RIPPA|||1952845|||||||T||||12.05.1997|
306||S33419/86||WORSHIP ARAMIS|DK14291/84|S22376/84|1959734||||A|||H|||22.08.2007||
306|053618|S28983/2005||TORS PINA|S66577/2004|S21304/2004|1952868|HVIT/ORANGE|||D||+|T|3047769||22.08.2006|08.07.2005|
306||S29775/2001||DECORUM GILDA|FIN21399/95|S17826/98|1954131||||B|||T|||15.12.2006|07.09.2004|
306|023674|S30667/98||ÅFORSENS TEERO|S46280/95|S39500/95|1955552|HVIT/SORT/ORANGE|||A||+|H|1967736|#XU|11.09.2005|12.08.2002|
306|023674|S30671/98|INT N S UCH|ÅFORSENS TINA|S46280/95|S39500/95|1955560|HVIT/SORT|||A|||T|3030577||31.03.2008|12.08.2002|
306||S52971/88||GYDJANS B LUKA|||1989528||||A||X|H|3244087|#XU|21.03.1999||
306|991022|S52948/98||MALTE|AKCSBE827073|S34591/93|1989499|HVIT/ORANGE|||A||M|H|3488577|ton|10.12.1999|11.03.1999|
306||S53010/2006|N S CH|REX|LOICE293564|LOI129828|1989592||||A||#|H|||22.11.2006||
306||S53313/97||SCOTT|S46280/95|13559/92|1990080||||A||+|H||STR|05.01.2001|05.01.2001|
306|000000|S53314/97||MILOU|S46280/95|13559/92|1990081||||A||X|H|3477388|#XU|15.07.2001|25.05.1999|
306|000000|S53445/95||MIRA|||1990313||||||||3477287|||06.06.2000|
306||S52946/98||MIKLA|AKCSE827073|S34591/93|2040372||||A|||T|||||
306|000000|S53455/95||PRIMEMOVER|AKCSBE827073|S68095/91|1990325||||A|||T|3477287||22.12.2006|11.06.1996|
306||SF23537X/79||BIANCA|||2012778|||||||T|||||
306||S40110/85||BEYAZ DOLLIE DE LUXE|||1969861||||A|||T|||||
306||S40107/85||BEYAZ STATUS Q|S13236/81|S19505/80|1969854||||A|||H|||||
306||S40517/95||CISSE|DK22133/85|DK25571/82|1970387||||A|||T|||27.02.2007|29.07.1997|
306||SF4823N/82||STORESKAR'S F JANNE|||2015357|||||||H|||||
306||UNDER REG||Sverdrup|||2093085|||||||H||SA|28.03.2008|28.03.2008|
306||S61777/90||MAJA|LOF109739/09052|12316/83|2002384||||A|||T||STR|17.09.1997|17.09.1997|
306|000000|S61775/90||SUHLEGAN-MARCO|LOF109739/09052|12316/83|2002379||||A||+|H|3477287||18.05.2006|27.05.1999|
306|000000|S50926/94||DOTTIE|||1986322|||||||T|3033027|||08.08.1995|
306||S54710/88||BEYAZ SLOOP JOHN B|S40107/85|S25292/87|1992439||||A|||H|8104959||||
306||S64373/2005||Varen|LIRCE341957|LOIOO/51764|2047478|||||||H||SA|02.05.2007|02.05.2007|
306||S65629/84||BEYAZ PENNY LANE|||2005604||||A|||T|||||
306||S67064/85||BEYAZ GIN RUMMY|||2006403||||A|||H|||||
306|000000|S68096/91||NIXO|||2006778||||A||M|H|2477603|TON|07.08.1997|22.05.1995|
306|000000|S66577/2004|J NORD UCH SV-04-05 KBHV-04|PASTIES DE LA COUR DES PERDRIX|LOI355974|NHSB2069412|2006133||||B|||H|3470853||15.10.2007|10.12.2004|
306|000000|S68098/91|N UCH|BRACCO|18184/87|12316/83|2006779||||C||X|H|1698000|#XP|26.05.1996|12.12.1994|
306|071584|S69342/2006||SUHLEGAN BEA|AKCSBSN17272501|S31875/2004|2077166|HVIT/ORANGE|||C||+|T|1464098||11.12.2007|27.11.2007|
306|081823|S71109/2007||SUHLEGAN NOAH|DK10192/2005|S31872/2004|2094272|HVIT/ORANGE|||||M|H|3263075|HKE|08.04.2008|08.04.2008|
306|086975|S67093/2007||SUHLEGAN CASPER|S66577/2004|S33838/2003|2125585|HVIT/ORANGE|||||M|H|3536366|HKE|28.10.2008|28.10.2008|
306|000000|S68100/91||MAX|||2006782|||||||H||||18.04.1995|
306||SCC123111|INT FR BEL LUX|VIDOCQ I I|||2007490|||||||H||STR|18.02.2004|18.02.2004|
306||S68095/91||CINDY|18184/87|12316/83|2006777||||A|||T|||22.12.2006|21.05.1999|
306|071584|S69344/2006||SUHLEGAN BRUTUS|AKCSBSN17272501|S31875/2004|2044575|HVIT/ORANGE|||||X|H|3521825|HKE|11.04.2007|11.04.2007|
306||LOF171019/19732||IBIS DE KERVEILLANT|LOF161433/18149|LOF137972/19336|1898372|||||||H||STR|19.09.1996|19.09.1996|
306||LOF175746/20253|I B CH|JOCKER DU BOIS DE VAUCHELLES|LOF138793/14132|LOF127037/16959|1898397|||||||H||STR|10.10.2003|10.10.2003|
306||LOF178436/27035||JANET DE KERANLOUAN|LOF163905/19293|LOF172209/25540|2097246|||||||T|||||
306||LOF180872/27661||LAIKA DE SAINT LUBIN|LOF130096/12415|LOF149678/21708|2079857|||||||T|||||
306||LOF182089/21328||LASSO DE SOUS LES VIVIERS|||2072672|||||||H|||24.10.2007||
306||LOF186638/28199||MANDIE DU PONT DE CAUHET|LOF158260/17365|LOF147815/20874|1898443||||A|||T||STR|01.11.2004|01.11.2004|
306||LOF188156/28261||MINNIE DE LA SOURCE AUX PERDRIX|LOF141459/14584|LOF169774/24972|2084448||||A|||T|||17.04.2008||
306||LOF150960/21530||EDEN DU MURAT|||2071287|||||||T|||25.04.2008||
306||LOF156102/16698|INT FR CH|FOOT DE SAINT LUBIN|||1898308|||||||H|||07.03.2008|05.09.2005|
306||LOF159928/23572|FR CH|GROUSE DES PIGNETTES|LOF128106/12716|LOF133710/19356|2045929|||||||T|||19.04.2007||
306||LOF162025||GAST DE CORNOUAILLE|LOF111006|LOF131096|2101141|||||||T|||||
306||LOF164446||HAIDA DU SULON|||2101181|||||||T|||||
306||LOF168453/25116||HALPHA DU BOIS DE VAUCHELLES|||1898356|||||||T||STR|22.07.1999|22.07.1999|
306||LOF171266/25411||ILOTTE DE SAINT LUBIN|||2090604|||||||T|||||
306||LOF172556/19207||IPSOS DU PARC AN H'ERET|||2078040|||||||H|||||
306||LOF174954/26003||JORGA DU BOIS DE VAUCHELLES|LOF157074/17109|LOF150537/21028|1898392|||||||T||STR|10.10.2003|10.10.2003|
306||LOF177652/20429||JARLOU DE CORNOUAILLE|LOF125907/11765|LOF136385/17965|1898402||||||+|H||bj|07.01.2000|02.09.1999|
306||LOF179667/27023||LOOTE DE ROCANCOURT|LOF156102/16698|LOF167825/24951|2068047|||||||T|||||
306||LOF182074/21297|F CH|LIKE DU PONT DE CAUHET|LOF153864/16598|LOF169797/25510|1898425||||A|||H||STR|01.11.2004|01.11.2004|
306||LOF184192||LURKY DES SOURCES CLAIRES|LOF160127|LOF160907|2101138|||||||H|||||
306||LOF187556/21994||MABROUK DU BOIS DE VAUCHELLES|LOF164202/18284|LOF171855/25661|2068058|||||||H|||||
306||LOF190054/31362||MYRIS|LOF178927/19995|LOF182764/27347|2093980|||||||T|||||
306||LOF150961/21724||EDENNE DE LA RUE FLEURIE|||2058358|||||||T|||||
306||LOF193716/29622||NARNI DE KERANLOUAN|LOF172204/21124|LOF178436/27035|2097247|||||||T|||||
306||LOF153864||FENCH DE SOUS LES VIVIERS|||2101169||||A|||H|||||
306||LOF196366/23415|INT F UCH F JCH|OSCAR DU PONT DE CAUHET|LOF182074/21297|LOF186638/28199|1898492||||A||+|H||STR|01.11.2004|01.11.2004|
306||S33942/92||BEYAZ DANDEE|S16495/88|S54712/88|1960584||||A||X|T|8391543||||
306||S34079/84||TINA|S18352/82|S19506/80|1960771||||A|||T|||||
306|062353|S43331/2005||SUHLEGAN UMBRA|09591/01|S33838/2003|1974542|HVIT/ORANGE|||C||X|T|3645656||24.07.2007|29.05.2006|
306||S43915/91||BEYAZ SON OF Q|S54707/88|S16498/88|1975425||||A||X|H|2477538|#XU|12.07.1998||
306||S44063/88||SUGARLOAF CHARLIE OF DORVALSTAN|KCJ1528102J06|IKCP79074|1975615||||A||+|H|||||
306||S44596/86|S UCH JCH|GYDJANS FREJA|S33490/84|S20194/84|1976458||||A|||T|||27.02.2007||
306||LOF157074/17109|CH|FALCO DU BOIS DE VAUCHELLES|||1898312|||||||H||STR|10.10.2003|10.10.2003|
306||LOF199506/31371||OMBRIA DE L'ISLE DE CALLAC|||2038643||||A||||||||
306||LOF160127||GRENN DE SOUS LE VIVIERS|||2101133|||||||H|||||
306||LOF204895/24806||P'CHANEL DU BOIS SAUSSIN|LOF193879/22991|LOF191483/29522|1898527|||||||H||STR|20.07.2004|20.07.2004|
306||LOF210365/25811||R' VAMPIRE DU MAS D'EYRAUD|LOI330859|LOF197511/30429|1898537||||A||+|H||ta|06.01.2006|04.01.2006|
306||LOF164446/24117||HAIDA DU SULON|||2038656||||||||||||
306||LOF218526/27320||TWIST DE L'ISLE DE CALLAC|LOF207003/25254|LOF210135/33162|2038642||||A|||H|||14.02.2007||
306||LOF168977/24799|FR UCH|HAUCHA DES PIGENETTES|||1898358|||||||T|||19.04.2007|05.09.2005|
306|043688|LOF225886||ULRIKE DU TRIO DE GASCOGNE|LOF204895/24806|LOF188232/28388|1898597|TRICOLOR|||C||+|T|3084621|ton|20.04.2005|20.07.2004|
306||LOF170854/25041|FRCH|IO DE SAINT TUGEN|LOF151854/16164|LOF132208/17469|1898368|||||||T||STR|20.07.2004|20.07.2004|
306|082507|LOF246409||CARL D'AR ROC'H BERNEZ|LOF188835/22291|LOF193716/29622|2098219|HVIT/SORT|||||+|H|3699182|HKE|05.05.2008|05.05.2008|
306||LOF171855/25661||ISIS DU BOIS DE VAUCHELLES|||2068055|||||||T|||||
306|082154|LOF249156||COCO DU VALLON DE LA RIGAUDE|LOF220058/27226|LOF224068/35572|2096466|HVIT/ORANGE|||||M|T|3207512||21.04.2008|21.04.2008|
306||LOF172868/25905|CH|ISEUL DU BOSQUET DE LA MORDOREE|||1898381|||||||T||STR|20.07.2004|20.07.2004|
306||LOF40754||TR.MILVIK DE CORNOUILLE|||1898887|||||||H|||||
306||LOF180313/20881||LEO DU VALLON DE LA RIGAUDE|LOF140860/14373|LOF154111/22001|2093979|||||||H|||||
306||LOF182086||LURON DE SOUS LES VIVIERS|LOF153864|LOF169295|2101174|||||||H|||||
306||LOF184192/21707|INT FR CH|LURKY DES SOURCES CLAIRES|LOF160127/17491|LOF160907/25031|2058357|||||||H|||04.04.2008||
306||LOF187654||MUSCADE DE KERANLOUAN|LOF150311/17777|LOF176835/26668|1898448|||||||T|3481422||19.09.2006|22.07.1999|
306||LOF191433/29154||NANO DES PIGENETTES|LOF171262/19432|LOF168977/24799|1898469|||||||T|||19.04.2007|05.09.2005|
306||LOF193879/22991||NEWTON DU BOSQUET DE LA MORDOREE|LOF171262/19432|LOF172868/25905|1898482|||||||H||STR|20.07.2004|20.07.2004|
306||LOF196793/30441|INT CH|ORKA DE SAINT LUBIN|LOF156102/16698|LOF171266/25411|2090602|||||||T||HKE|01.09.2008||
306||LOF200187/30325||ORIANE|||2078039|||||||T|||||
306||LOF206572||ROANNE DU SULON|LOF195287|LOF175668|2101134|||||||T|||||
306||LOF211600/25876||SACHA DE SAINT LUBIN|LOF171258/19401|LOF180872/27661|2079858|||||||H|||||
306||LOF219978/26886||THOR DU MAS DES CAPELIERS|LOF184192/21707|LOF196793/30441|2090603|||||||H|||||
306||LOF226833/27831||UDZO DU MAS D'EYRAUD|LOI330859|LOF197511/30429|2084446||||B|||H|||17.04.2008||
306|077729|LOF246703||CHENTI OLIVER DE ROZENN BRUG|LOF211600/25876|LOF232226/36525|2082080|TRICOLOUR|||||M|H|3711966||07.01.2008|07.01.2008|
306||LOF28834||ISBA DE CORNOUAILLE|||1898732|||||||T|||||
306||LOF44312/1146|F UCH|B. NARLIK DE CORNOUAILLE|LOF7BRET34187|LOF7BRET25526|1898923|||||||T|||||
306||LOF161495/24076||GIROLLE DE L' ECHO DE LA FORET|||1898330|||||||T||STR|19.06.1996|09.08.1995|
306||LOF164202/18284||GAP DU HANEAU DE LA BARONNIERE|||2068053|||||||H|||||
306||LOF168311/25789||HELENA DE L'ISLE DE CALLAC|||2038649|||||||T|||14.02.2007||
306||LOF171262/19432|FR INT UCH INTJCH|INDY DE SAINT LUBIN|||1898374|||||||H|||19.04.2007|20.07.2004|
306||LOF172517/19352|FR CH|IAN DU GOHIC|||2045928|||||||H|||19.04.2007||
306||LOF174952/26128||JIJI DU BOIS DE VAUCHELLES|||2068057|||||||T|||||
306||LOF177652||JARLOU DE CORNOUAILLE|LOF125907|LOF136385|2101145||||A|||H|||||
306||LOF179523/27220||LORETTE|||2078031|||||||T|||||
306||LOF181537/27917||LEA DU TERTRE AUFFRAY|LOF156101/16965|LOF164446/24117|2038654||||||||||||
306||LOF183776/29642||LUANA DES VENTS DE LA FRETTE|||1898431|||||||T||STR|05.09.2005|05.09.2005|
306||LOF187546/28422||MARGOT DU BOIS DE VAUCHELLES|LOF162812/17763|LOF174952/26128|2068054|||||||T|||||
306||LOF189851/29074||MANOU DU BOIS DE VAUCHELLES|LOF175746/20253|LOF174954/26003|1898461|||||||T||STR|10.10.2003|10.10.2003|
306||LOF193597/23011|INT FR CH|NELSON DE ROCANCOURT|LOF171258/19401|LOF179667/27023|2068048|||||||H|||||
306||LOF196100/23396||ORHY DU VALLON DE LA RIGAUDE|LOF184192/21707|LOF187291/28331|2093984|||||||H|||||
306||LOF204547||PELL'ZO DE BILI-GWEN|LOF177652|LOF162025|2101143||||A|||T|||||
306||LOF210135/33162||ROMIA DE L'ISLE DE CALLAC|LOF197232/23742|LOF199506/31371|2038646||||A|||T|||14.02.2007||
306||LOF217368/35143||TONIA DE L'ISLE DE CALLAC|LOF197692/23947|LOF181537/27917|2038655|||||||T|||||
306||LOF225051/28149||URIK DE SAINT LUBIN|LOF191502/23238|LOF198911/30737|2072671||||||+|H|||24.10.2007||
